activity_id,user_id,persona,activity_date,distance_km,pace_min_km,moving_time_sec
act_243_46,243,Weekend Warrior,2025-03-01 00:00:00,9.16,4.53,2488
act_243_47,243,Weekend Warrior,2025-03-02 00:00:00,15.54,5.01,4675
act_243_54,243,Weekend Warrior,2025-03-09 00:00:00,14.64,4.75,4170
act_243_58,243,Weekend Warrior,2025-03-13 00:00:00,15.6,4.08,3822
act_243_60,243,Weekend Warrior,2025-03-15 00:00:00,17.69,4.19,4451
act_243_61,243,Weekend Warrior,2025-03-16 00:00:00,11.6,6.05,4211
act_243_68,243,Weekend Warrior,2025-03-23 00:00:00,12.26,4.9,3606
act_243_75,243,Weekend Warrior,2025-03-30 00:00:00,13.39,5.6,4501
act_243_78,243,Weekend Warrior,2025-04-02 00:00:00,3.0,4.42,795
act_243_81,243,Weekend Warrior,2025-04-05 00:00:00,14.13,5.09,4314
act_243_82,243,Weekend Warrior,2025-04-06 00:00:00,5.88,5.65,1993
act_243_86,243,Weekend Warrior,2025-04-10 00:00:00,15.86,5.38,5115
act_243_88,243,Weekend Warrior,2025-04-12 00:00:00,25.46,5.06,7736
act_243_95,243,Weekend Warrior,2025-04-19 00:00:00,23.25,6.1,8502
act_243_97,243,Weekend Warrior,2025-04-21 00:00:00,23.52,4.6,6493
act_243_102,243,Weekend Warrior,2025-04-26 00:00:00,14.07,4.93,4162
act_243_103,243,Weekend Warrior,2025-04-27 00:00:00,9.69,6.28,3651
act_243_104,243,Weekend Warrior,2025-04-28 00:00:00,12.99,4.58,3570
act_243_109,243,Weekend Warrior,2025-05-03 00:00:00,10.15,4.38,2668
act_243_110,243,Weekend Warrior,2025-05-04 00:00:00,21.39,6.15,7898
act_243_116,243,Weekend Warrior,2025-05-10 00:00:00,25.65,4.72,7267
act_243_117,243,Weekend Warrior,2025-05-11 00:00:00,25.32,4.39,6665
act_244_1,244,Lapsed Newcomer,2025-01-13 00:00:00,7.86,7.03,3315
act_244_3,244,Lapsed Newcomer,2025-01-15 00:00:00,5.82,6.53,2282
act_244_5,244,Lapsed Newcomer,2025-01-17 00:00:00,6.61,5.82,2308
act_244_7,244,Lapsed Newcomer,2025-01-19 00:00:00,5.58,5.72,1913
act_244_8,244,Lapsed Newcomer,2025-01-20 00:00:00,6.66,6.04,2414
act_244_9,244,Lapsed Newcomer,2025-01-21 00:00:00,2.8,6.11,1025
act_244_10,244,Lapsed Newcomer,2025-01-22 00:00:00,1.0,6.35,380
act_244_12,244,Lapsed Newcomer,2025-01-24 00:00:00,8.01,5.4,2595
act_244_15,244,Lapsed Newcomer,2025-01-27 00:00:00,10.4,6.23,3888
act_244_17,244,Lapsed Newcomer,2025-01-29 00:00:00,4.81,6.39,1842
act_244_18,244,Lapsed Newcomer,2025-01-30 00:00:00,5.91,5.64,1998
act_244_19,244,Lapsed Newcomer,2025-01-31 00:00:00,5.98,5.17,1853
act_244_21,244,Lapsed Newcomer,2025-02-02 00:00:00,4.71,5.56,1571
act_244_22,244,Lapsed Newcomer,2025-02-03 00:00:00,2.46,7.01,1034
act_244_23,244,Lapsed Newcomer,2025-02-04 00:00:00,6.21,6.39,2382
act_244_24,244,Lapsed Newcomer,2025-02-05 00:00:00,4.78,6.11,1753
act_244_25,244,Lapsed Newcomer,2025-02-06 00:00:00,3.29,6.22,1227
act_244_26,244,Lapsed Newcomer,2025-02-07 00:00:00,6.44,5.09,1967
act_245_0,245,Event-Driven Racer,2025-01-22 00:00:00,4.07,5.19,1268
act_245_1,245,Event-Driven Racer,2025-01-23 00:00:00,12.94,4.01,3117
act_245_2,245,Event-Driven Racer,2025-01-24 00:00:00,5.97,4.91,1759
act_245_4,245,Event-Driven Racer,2025-01-26 00:00:00,1.1,5.05,333
act_245_6,245,Event-Driven Racer,2025-01-28 00:00:00,14.31,3.76,3229
act_245_9,245,Event-Driven Racer,2025-01-31 00:00:00,11.56,4.65,3224
act_245_10,245,Event-Driven Racer,2025-02-01 00:00:00,7.86,5.75,2713
act_245_11,245,Event-Driven Racer,2025-02-02 00:00:00,15.16,3.86,3514
act_245_13,245,Event-Driven Racer,2025-02-04 00:00:00,13.34,4.69,3751
act_245_14,245,Event-Driven Racer,2025-02-05 00:00:00,10.4,4.12,2573
act_245_17,245,Event-Driven Racer,2025-02-08 00:00:00,18.33,4.49,4940
act_245_18,245,Event-Driven Racer,2025-02-09 00:00:00,16.38,4.21,4136
act_245_20,245,Event-Driven Racer,2025-02-11 00:00:00,8.63,4.59,2376
act_245_22,245,Event-Driven Racer,2025-02-13 00:00:00,11.34,4.27,2907
act_245_24,245,Event-Driven Racer,2025-02-15 00:00:00,14.3,4.43,3803
act_245_26,245,Event-Driven Racer,2025-02-17 00:00:00,6.78,4.72,1917
act_245_28,245,Event-Driven Racer,2025-02-19 00:00:00,3.82,5.55,1271
act_245_32,245,Event-Driven Racer,2025-02-23 00:00:00,18.77,4.47,5034
act_245_35,245,Event-Driven Racer,2025-02-26 00:00:00,11.36,5.1,3477
act_245_39,245,Event-Driven Racer,2025-03-02 00:00:00,17.96,4.88,5262
act_245_42,245,Event-Driven Racer,2025-03-05 00:00:00,3.1,3.39,629
act_245_43,245,Event-Driven Racer,2025-03-06 00:00:00,8.02,4.17,2007
act_245_45,245,Event-Driven Racer,2025-03-08 00:00:00,22.15,5.53,7344
act_245_46,245,Event-Driven Racer,2025-03-09 00:00:00,12.44,4.46,3331
act_245_47,245,Event-Driven Racer,2025-03-10 00:00:00,10.83,5.45,3540
act_245_49,245,Event-Driven Racer,2025-03-12 00:00:00,15.36,5.5,5068
act_245_50,245,Event-Driven Racer,2025-03-13 00:00:00,5.25,4.49,1414
act_245_52,245,Event-Driven Racer,2025-03-15 00:00:00,15.02,3.3,2971
act_245_55,245,Event-Driven Racer,2025-03-18 00:00:00,15.09,4.71,4263
act_245_58,245,Event-Driven Racer,2025-03-21 00:00:00,13.37,4.9,3932
act_245_59,245,Event-Driven Racer,2025-03-22 00:00:00,22.48,4.06,5479
act_245_60,245,Event-Driven Racer,2025-03-23 00:00:00,13.08,4.07,3194
act_245_62,245,Event-Driven Racer,2025-03-25 00:00:00,19.75,3.67,4347
act_245_63,245,Event-Driven Racer,2025-03-26 00:00:00,11.06,3.95,2620
act_245_64,245,Event-Driven Racer,2025-03-27 00:00:00,12.16,4.67,3406
act_245_65,245,Event-Driven Racer,2025-03-28 00:00:00,6.03,4.81,1740
act_245_67,245,Event-Driven Racer,2025-03-30 00:00:00,10.97,4.78,3143
act_245_72,245,Event-Driven Racer,2025-04-04 00:00:00,8.19,5.02,2465
act_245_73,245,Event-Driven Racer,2025-04-05 00:00:00,16.69,4.32,4328
act_245_75,245,Event-Driven Racer,2025-04-07 00:00:00,15.58,4.29,4009
act_245_76,245,Event-Driven Racer,2025-04-08 00:00:00,1.0,4.5,270
act_245_77,245,Event-Driven Racer,2025-04-09 00:00:00,2.74,5.09,837
act_245_81,245,Event-Driven Racer,2025-04-13 00:00:00,7.75,4.63,2152
act_245_85,245,Event-Driven Racer,2025-04-17 00:00:00,6.96,4.92,2052
act_245_88,245,Event-Driven Racer,2025-04-20 00:00:00,6.74,4.57,1847
act_245_90,245,Event-Driven Racer,2025-04-22 00:00:00,3.03,4.36,792
act_245_91,245,Event-Driven Racer,2025-04-23 00:00:00,1.05,4.25,268
act_245_92,245,Event-Driven Racer,2025-04-24 00:00:00,2.05,4.24,523
act_245_94,245,Event-Driven Racer,2025-04-26 00:00:00,8.96,3.78,2031
act_245_95,245,Event-Driven Racer,2025-04-27 00:00:00,8.8,5.55,2929
act_245_96,245,Event-Driven Racer,2025-04-28 00:00:00,5.66,4.91,1666
act_245_108,245,Event-Driven Racer,2025-05-10 00:00:00,6.68,5.1,2045
act_245_109,245,Event-Driven Racer,2025-05-11 00:00:00,4.62,3.46,959
act_245_111,245,Event-Driven Racer,2025-05-13 00:00:00,2.37,5.06,718
act_245_112,245,Event-Driven Racer,2025-05-14 00:00:00,1.86,4.45,496
act_245_113,245,Event-Driven Racer,2025-05-15 00:00:00,3.49,4.82,1008
act_245_114,245,Event-Driven Racer,2025-05-16 00:00:00,2.93,3.73,656
act_245_115,245,Event-Driven Racer,2025-05-17 00:00:00,3.94,5.29,1249
act_245_116,245,Event-Driven Racer,2025-05-18 00:00:00,4.25,3.94,1004
act_245_117,245,Event-Driven Racer,2025-05-19 00:00:00,1.0,4.33,259
act_246_0,246,Boom-and-Bust,2025-01-23 00:00:00,4.46,4.46,1191
act_246_1,246,Boom-and-Bust,2025-01-24 00:00:00,4.73,4.73,1340
act_246_2,246,Boom-and-Bust,2025-01-25 00:00:00,5.62,5.62,1897
act_246_6,246,Boom-and-Bust,2025-01-29 00:00:00,1.0,3.0,180
act_246_7,246,Boom-and-Bust,2025-01-30 00:00:00,13.8,13.8,11430
act_246_8,246,Boom-and-Bust,2025-01-31 00:00:00,1.13,3.0,203
act_246_9,246,Boom-and-Bust,2025-02-01 00:00:00,6.28,6.28,2364
act_246_10,246,Boom-and-Bust,2025-02-02 00:00:00,7.0,7.0,2942
act_246_11,246,Boom-and-Bust,2025-02-03 00:00:00,8.28,8.28,4115
act_246_12,246,Boom-and-Bust,2025-02-04 00:00:00,1.78,3.0,320
act_246_13,246,Boom-and-Bust,2025-02-05 00:00:00,2.2,3.0,396
act_246_14,246,Boom-and-Bust,2025-02-06 00:00:00,13.03,13.03,10188
act_246_15,246,Boom-and-Bust,2025-02-07 00:00:00,8.03,8.03,3866
act_246_16,246,Boom-and-Bust,2025-02-08 00:00:00,5.76,5.76,1990
act_246_39,246,Boom-and-Bust,2025-03-03 00:00:00,2.36,4.73,670
act_246_40,246,Boom-and-Bust,2025-03-04 00:00:00,1.57,3.14,295
act_246_41,246,Boom-and-Bust,2025-03-05 00:00:00,1.0,3.0,180
act_246_43,246,Boom-and-Bust,2025-03-07 00:00:00,3.14,6.28,1183
act_246_44,246,Boom-and-Bust,2025-03-08 00:00:00,1.01,3.0,182
act_246_45,246,Boom-and-Bust,2025-03-09 00:00:00,1.73,3.47,361
act_246_46,246,Boom-and-Bust,2025-03-10 00:00:00,3.12,6.23,1165
act_246_48,246,Boom-and-Bust,2025-03-12 00:00:00,1.16,3.0,208
act_246_49,246,Boom-and-Bust,2025-03-13 00:00:00,2.71,5.42,880
act_246_50,246,Boom-and-Bust,2025-03-14 00:00:00,6.07,12.15,4426
act_246_51,246,Boom-and-Bust,2025-03-15 00:00:00,1.52,3.04,277
act_246_54,246,Boom-and-Bust,2025-03-18 00:00:00,4.81,9.63,2780
act_246_58,246,Boom-and-Bust,2025-03-22 00:00:00,1.0,3.0,180
act_246_59,246,Boom-and-Bust,2025-03-23 00:00:00,4.4,8.8,2323
act_246_60,246,Boom-and-Bust,2025-03-24 00:00:00,7.73,15.46,7171
act_246_61,246,Boom-and-Bust,2025-03-25 00:00:00,1.45,3.0,260
act_246_62,246,Boom-and-Bust,2025-03-26 00:00:00,3.93,7.85,1849
act_246_65,246,Boom-and-Bust,2025-03-29 00:00:00,5.43,10.87,3543
act_246_66,246,Boom-and-Bust,2025-03-30 00:00:00,1.77,3.54,376
act_246_68,246,Boom-and-Bust,2025-04-01 00:00:00,2.41,4.81,694
act_246_70,246,Boom-and-Bust,2025-04-03 00:00:00,3.16,6.33,1200
act_246_71,246,Boom-and-Bust,2025-04-04 00:00:00,2.95,5.9,1044
act_246_72,246,Boom-and-Bust,2025-04-05 00:00:00,5.16,10.32,3194
act_246_95,246,Boom-and-Bust,2025-04-28 00:00:00,5.8,11.61,4040
act_246_96,246,Boom-and-Bust,2025-04-29 00:00:00,1.0,3.0,180
act_246_97,246,Boom-and-Bust,2025-04-30 00:00:00,5.18,10.37,3225
act_246_99,246,Boom-and-Bust,2025-05-02 00:00:00,2.64,5.28,836
act_246_100,246,Boom-and-Bust,2025-05-03 00:00:00,5.5,10.99,3625
act_246_103,246,Boom-and-Bust,2025-05-06 00:00:00,3.11,6.21,1158
act_246_104,246,Boom-and-Bust,2025-05-07 00:00:00,3.79,7.58,1721
act_246_105,246,Boom-and-Bust,2025-05-08 00:00:00,4.01,8.02,1927
act_246_106,246,Boom-and-Bust,2025-05-09 00:00:00,2.01,4.03,487
act_246_107,246,Boom-and-Bust,2025-05-10 00:00:00,5.57,11.14,3722
act_246_108,246,Boom-and-Bust,2025-05-11 00:00:00,5.09,10.18,3107
act_246_109,246,Boom-and-Bust,2025-05-12 00:00:00,5.99,11.99,4310
act_246_110,246,Boom-and-Bust,2025-05-13 00:00:00,4.34,8.68,2261
act_246_111,246,Boom-and-Bust,2025-05-14 00:00:00,2.77,5.54,919
act_246_113,246,Boom-and-Bust,2025-05-16 00:00:00,5.74,11.49,3958
act_246_114,246,Boom-and-Bust,2025-05-17 00:00:00,3.56,7.11,1516
act_246_115,246,Boom-and-Bust,2025-05-18 00:00:00,3.49,6.98,1462
act_246_117,246,Boom-and-Bust,2025-05-20 00:00:00,4.83,9.65,2795
act_246_119,246,Boom-and-Bust,2025-05-22 00:00:00,3.71,7.41,1647
act_247_3,247,Consistent Trainer,2025-01-26 00:00:00,1.0,4.78,286
act_247_4,247,Consistent Trainer,2025-01-27 00:00:00,9.41,4.23,2385
act_247_7,247,Consistent Trainer,2025-01-30 00:00:00,11.46,4.49,3088
act_247_8,247,Consistent Trainer,2025-01-31 00:00:00,6.65,5.52,2201
act_247_10,247,Consistent Trainer,2025-02-02 00:00:00,6.87,3.41,1405
act_247_11,247,Consistent Trainer,2025-02-03 00:00:00,18.7,4.72,5289
act_247_16,247,Consistent Trainer,2025-02-08 00:00:00,11.79,5.16,3649
act_247_17,247,Consistent Trainer,2025-02-09 00:00:00,12.32,5.51,4074
act_247_20,247,Consistent Trainer,2025-02-12 00:00:00,11.38,4.86,3315
act_247_21,247,Consistent Trainer,2025-02-13 00:00:00,6.93,5.17,2150
act_247_22,247,Consistent Trainer,2025-02-14 00:00:00,5.44,4.05,1321
act_247_25,247,Consistent Trainer,2025-02-17 00:00:00,1.0,4.81,288
act_247_27,247,Consistent Trainer,2025-02-19 00:00:00,9.35,3.84,2153
act_247_28,247,Consistent Trainer,2025-02-20 00:00:00,11.01,4.17,2753
act_247_29,247,Consistent Trainer,2025-02-21 00:00:00,13.05,5.56,4356
act_247_30,247,Consistent Trainer,2025-02-22 00:00:00,1.0,5.28,316
act_247_33,247,Consistent Trainer,2025-02-25 00:00:00,1.0,4.5,270
act_247_36,247,Consistent Trainer,2025-02-28 00:00:00,5.45,3.95,1290
act_247_37,247,Consistent Trainer,2025-03-01 00:00:00,12.68,4.48,3407
act_247_40,247,Consistent Trainer,2025-03-04 00:00:00,1.0,3.82,229
act_247_46,247,Consistent Trainer,2025-03-10 00:00:00,3.02,4.15,751
act_247_52,247,Consistent Trainer,2025-03-16 00:00:00,1.0,4.68,280
act_247_53,247,Consistent Trainer,2025-03-17 00:00:00,1.0,5.1,306
act_247_56,247,Consistent Trainer,2025-03-20 00:00:00,9.14,3.91,2143
act_247_60,247,Consistent Trainer,2025-03-24 00:00:00,5.29,4.99,1583
act_247_61,247,Consistent Trainer,2025-03-25 00:00:00,2.88,5.09,881
act_247_65,247,Consistent Trainer,2025-03-29 00:00:00,1.0,4.93,295
act_247_66,247,Consistent Trainer,2025-03-30 00:00:00,2.09,5.04,632
act_247_67,247,Consistent Trainer,2025-03-31 00:00:00,5.09,4.58,1396
act_247_68,247,Consistent Trainer,2025-04-01 00:00:00,6.34,4.89,1859
act_247_69,247,Consistent Trainer,2025-04-02 00:00:00,6.14,4.38,1613
act_247_70,247,Consistent Trainer,2025-04-03 00:00:00,2.94,4.21,744
act_247_72,247,Consistent Trainer,2025-04-05 00:00:00,12.41,4.04,3010
act_247_73,247,Consistent Trainer,2025-04-06 00:00:00,12.58,4.88,3687
act_247_74,247,Consistent Trainer,2025-04-07 00:00:00,8.2,3.86,1900
act_247_75,247,Consistent Trainer,2025-04-08 00:00:00,5.74,5.1,1756
act_247_76,247,Consistent Trainer,2025-04-09 00:00:00,13.64,4.12,3372
act_247_78,247,Consistent Trainer,2025-04-11 00:00:00,3.44,5.74,1186
act_247_79,247,Consistent Trainer,2025-04-12 00:00:00,8.76,4.09,2149
act_247_85,247,Consistent Trainer,2025-04-18 00:00:00,1.0,4.58,274
act_247_86,247,Consistent Trainer,2025-04-19 00:00:00,3.84,4.85,1117
act_247_87,247,Consistent Trainer,2025-04-20 00:00:00,8.04,4.6,2220
act_247_89,247,Consistent Trainer,2025-04-22 00:00:00,4.52,5.64,1530
act_247_92,247,Consistent Trainer,2025-04-25 00:00:00,12.12,4.97,3612
act_247_95,247,Consistent Trainer,2025-04-28 00:00:00,14.92,4.5,4026
act_247_96,247,Consistent Trainer,2025-04-29 00:00:00,11.4,4.9,3352
act_247_97,247,Consistent Trainer,2025-04-30 00:00:00,1.0,4.1,246
act_247_100,247,Consistent Trainer,2025-05-03 00:00:00,12.05,4.72,3414
act_247_101,247,Consistent Trainer,2025-05-04 00:00:00,14.55,4.54,3965
act_247_103,247,Consistent Trainer,2025-05-06 00:00:00,2.6,4.28,668
act_247_105,247,Consistent Trainer,2025-05-08 00:00:00,1.0,5.31,318
act_247_107,247,Consistent Trainer,2025-05-10 00:00:00,23.97,4.47,6435
act_247_108,247,Consistent Trainer,2025-05-11 00:00:00,11.51,4.47,3089
act_247_109,247,Consistent Trainer,2025-05-12 00:00:00,14.33,4.74,4074
act_247_110,247,Consistent Trainer,2025-05-13 00:00:00,9.25,4.75,2636
act_247_112,247,Consistent Trainer,2025-05-15 00:00:00,13.98,5.22,4377
act_247_113,247,Consistent Trainer,2025-05-16 00:00:00,17.44,4.62,4835
act_247_114,247,Consistent Trainer,2025-05-17 00:00:00,10.64,4.22,2693
act_248_0,248,Consistent Trainer,2025-01-04 00:00:00,1.0,4.7,282
act_248_1,248,Consistent Trainer,2025-01-05 00:00:00,4.57,5.8,1591
act_248_2,248,Consistent Trainer,2025-01-06 00:00:00,17.65,4.61,4883
act_248_3,248,Consistent Trainer,2025-01-07 00:00:00,13.73,5.56,4577
act_248_4,248,Consistent Trainer,2025-01-08 00:00:00,15.28,5.06,4641
act_248_6,248,Consistent Trainer,2025-01-10 00:00:00,8.09,5.2,2523
act_248_8,248,Consistent Trainer,2025-01-12 00:00:00,7.64,4.38,2009
act_248_9,248,Consistent Trainer,2025-01-13 00:00:00,14.68,3.8,3351
act_248_13,248,Consistent Trainer,2025-01-17 00:00:00,1.0,4.27,256
act_248_14,248,Consistent Trainer,2025-01-18 00:00:00,8.3,3.88,1932
act_248_16,248,Consistent Trainer,2025-01-20 00:00:00,8.68,4.8,2497
act_248_25,248,Consistent Trainer,2025-01-29 00:00:00,3.2,3.7,711
act_248_30,248,Consistent Trainer,2025-02-03 00:00:00,6.48,4.31,1675
act_248_36,248,Consistent Trainer,2025-02-09 00:00:00,13.68,6.31,5176
act_248_42,248,Consistent Trainer,2025-02-15 00:00:00,4.6,4.97,1371
act_248_50,248,Consistent Trainer,2025-02-23 00:00:00,13.09,4.97,3901
act_248_51,248,Consistent Trainer,2025-02-24 00:00:00,7.62,4.72,2159
act_248_54,248,Consistent Trainer,2025-02-27 00:00:00,10.29,4.19,2584
act_248_55,248,Consistent Trainer,2025-02-28 00:00:00,1.0,4.73,283
act_248_56,248,Consistent Trainer,2025-03-01 00:00:00,11.36,4.27,2908
act_248_57,248,Consistent Trainer,2025-03-02 00:00:00,13.01,4.1,3197
act_248_60,248,Consistent Trainer,2025-03-05 00:00:00,3.93,4.97,1172
act_248_62,248,Consistent Trainer,2025-03-07 00:00:00,6.27,4.85,1825
act_248_63,248,Consistent Trainer,2025-03-08 00:00:00,7.1,4.55,1936
act_248_64,248,Consistent Trainer,2025-03-09 00:00:00,10.16,5.29,3223
act_248_67,248,Consistent Trainer,2025-03-12 00:00:00,13.28,4.84,3860
act_248_68,248,Consistent Trainer,2025-03-13 00:00:00,15.92,4.03,3852
act_248_69,248,Consistent Trainer,2025-03-14 00:00:00,9.48,4.28,2437
act_248_70,248,Consistent Trainer,2025-03-15 00:00:00,12.25,6.06,4454
act_248_71,248,Consistent Trainer,2025-03-16 00:00:00,7.83,4.18,1962
act_248_76,248,Consistent Trainer,2025-03-21 00:00:00,12.6,3.82,2887
act_248_77,248,Consistent Trainer,2025-03-22 00:00:00,8.73,3.69,1931
act_248_78,248,Consistent Trainer,2025-03-23 00:00:00,18.51,4.95,5502
act_248_79,248,Consistent Trainer,2025-03-24 00:00:00,4.83,4.72,1368
act_248_80,248,Consistent Trainer,2025-03-25 00:00:00,12.97,3.89,3027
act_248_81,248,Consistent Trainer,2025-03-26 00:00:00,11.49,3.83,2641
act_248_83,248,Consistent Trainer,2025-03-28 00:00:00,4.54,3.71,1010
act_248_85,248,Consistent Trainer,2025-03-30 00:00:00,11.24,5.39,3635
act_248_88,248,Consistent Trainer,2025-04-02 00:00:00,12.8,4.51,3464
act_248_89,248,Consistent Trainer,2025-04-03 00:00:00,17.2,3.08,3180
act_248_90,248,Consistent Trainer,2025-04-04 00:00:00,7.36,4.78,2111
act_248_91,248,Consistent Trainer,2025-04-05 00:00:00,17.17,4.36,4490
act_248_92,248,Consistent Trainer,2025-04-06 00:00:00,12.71,5.11,3901
act_248_95,248,Consistent Trainer,2025-04-09 00:00:00,9.18,5.13,2824
act_248_96,248,Consistent Trainer,2025-04-10 00:00:00,13.54,5.7,4627
act_248_97,248,Consistent Trainer,2025-04-11 00:00:00,4.94,3.84,1137
act_248_99,248,Consistent Trainer,2025-04-13 00:00:00,16.44,5.57,5495
act_248_101,248,Consistent Trainer,2025-04-15 00:00:00,1.0,4.41,264
act_248_104,248,Consistent Trainer,2025-04-18 00:00:00,3.96,4.71,1118
act_248_105,248,Consistent Trainer,2025-04-19 00:00:00,12.8,4.53,3479
act_248_106,248,Consistent Trainer,2025-04-20 00:00:00,11.16,4.8,3217
act_248_107,248,Consistent Trainer,2025-04-21 00:00:00,9.59,4.75,2730
act_248_108,248,Consistent Trainer,2025-04-22 00:00:00,6.14,5.05,1859
act_248_109,248,Consistent Trainer,2025-04-23 00:00:00,5.2,3.93,1226
act_248_112,248,Consistent Trainer,2025-04-26 00:00:00,1.92,4.12,475
act_248_113,248,Consistent Trainer,2025-04-27 00:00:00,6.5,5.3,2067
act_248_116,248,Consistent Trainer,2025-04-30 00:00:00,10.78,3.87,2499
act_248_118,248,Consistent Trainer,2025-05-02 00:00:00,13.15,5.19,4095
act_248_119,248,Consistent Trainer,2025-05-03 00:00:00,3.08,5.07,936
act_249_1,249,Consistent Trainer,2025-01-15 00:00:00,10.78,4.43,2864
act_249_5,249,Consistent Trainer,2025-01-19 00:00:00,16.05,4.61,4436
act_249_6,249,Consistent Trainer,2025-01-20 00:00:00,3.67,4.83,1062
act_249_16,249,Consistent Trainer,2025-01-30 00:00:00,8.45,3.53,1791
act_249_17,249,Consistent Trainer,2025-01-31 00:00:00,8.01,4.07,1955
act_249_18,249,Consistent Trainer,2025-02-01 00:00:00,22.08,4.87,6457
act_249_19,249,Consistent Trainer,2025-02-02 00:00:00,6.87,4.93,2030
act_249_25,249,Consistent Trainer,2025-02-08 00:00:00,6.17,5.08,1881
act_249_27,249,Consistent Trainer,2025-02-10 00:00:00,8.51,4.68,2391
act_249_29,249,Consistent Trainer,2025-02-12 00:00:00,7.22,4.79,2075
act_249_32,249,Consistent Trainer,2025-02-15 00:00:00,8.89,3.73,1988
act_249_33,249,Consistent Trainer,2025-02-16 00:00:00,12.05,5.13,3705
act_249_35,249,Consistent Trainer,2025-02-18 00:00:00,17.25,4.33,4480
act_249_37,249,Consistent Trainer,2025-02-20 00:00:00,1.0,5.15,309
act_249_40,249,Consistent Trainer,2025-02-23 00:00:00,9.12,4.04,2207
act_249_42,249,Consistent Trainer,2025-02-25 00:00:00,12.15,4.84,3525
act_249_43,249,Consistent Trainer,2025-02-26 00:00:00,12.56,3.93,2960
act_249_44,249,Consistent Trainer,2025-02-27 00:00:00,15.85,3.99,3793
act_249_45,249,Consistent Trainer,2025-02-28 00:00:00,5.13,4.93,1518
act_249_46,249,Consistent Trainer,2025-03-01 00:00:00,7.25,4.95,2156
act_249_47,249,Consistent Trainer,2025-03-02 00:00:00,7.75,4.9,2276
act_249_49,249,Consistent Trainer,2025-03-04 00:00:00,5.17,4.95,1537
act_249_51,249,Consistent Trainer,2025-03-06 00:00:00,17.24,4.98,5156
act_249_52,249,Consistent Trainer,2025-03-07 00:00:00,15.33,4.84,4449
act_249_54,249,Consistent Trainer,2025-03-09 00:00:00,3.95,5.35,1269
act_249_55,249,Consistent Trainer,2025-03-10 00:00:00,5.02,4.68,1410
act_249_57,249,Consistent Trainer,2025-03-12 00:00:00,6.6,3.75,1485
act_249_58,249,Consistent Trainer,2025-03-13 00:00:00,14.34,4.75,4082
act_249_63,249,Consistent Trainer,2025-03-18 00:00:00,12.94,4.34,3366
act_249_64,249,Consistent Trainer,2025-03-19 00:00:00,9.4,4.79,2701
act_249_66,249,Consistent Trainer,2025-03-21 00:00:00,16.72,4.73,4749
act_249_67,249,Consistent Trainer,2025-03-22 00:00:00,5.43,5.93,1933
act_249_70,249,Consistent Trainer,2025-03-25 00:00:00,2.1,5.13,646
act_249_72,249,Consistent Trainer,2025-03-27 00:00:00,5.62,5.2,1752
act_249_73,249,Consistent Trainer,2025-03-28 00:00:00,12.17,4.82,3518
act_249_74,249,Consistent Trainer,2025-03-29 00:00:00,15.75,4.66,4400
act_249_77,249,Consistent Trainer,2025-04-01 00:00:00,9.28,4.55,2531
act_249_78,249,Consistent Trainer,2025-04-02 00:00:00,8.98,4.55,2453
act_249_79,249,Consistent Trainer,2025-04-03 00:00:00,15.11,4.79,4346
act_249_80,249,Consistent Trainer,2025-04-04 00:00:00,7.52,5.25,2368
act_249_83,249,Consistent Trainer,2025-04-07 00:00:00,6.31,4.26,1611
act_249_84,249,Consistent Trainer,2025-04-08 00:00:00,14.57,4.61,4025
act_249_85,249,Consistent Trainer,2025-04-09 00:00:00,2.51,4.5,677
act_249_86,249,Consistent Trainer,2025-04-10 00:00:00,6.37,4.95,1891
act_249_87,249,Consistent Trainer,2025-04-11 00:00:00,5.9,4.16,1472
act_249_88,249,Consistent Trainer,2025-04-12 00:00:00,11.21,4.64,3120
act_249_93,249,Consistent Trainer,2025-04-17 00:00:00,5.78,5.34,1850
act_249_95,249,Consistent Trainer,2025-04-19 00:00:00,7.25,5.37,2332
act_249_98,249,Consistent Trainer,2025-04-22 00:00:00,10.36,4.73,2940
act_249_101,249,Consistent Trainer,2025-04-25 00:00:00,8.06,3.84,1855
act_249_102,249,Consistent Trainer,2025-04-26 00:00:00,6.76,4.37,1774
act_249_104,249,Consistent Trainer,2025-04-28 00:00:00,17.52,5.32,5590
act_249_108,249,Consistent Trainer,2025-05-02 00:00:00,15.97,5.32,5095
act_249_109,249,Consistent Trainer,2025-05-03 00:00:00,19.76,4.04,4792
act_249_110,249,Consistent Trainer,2025-05-04 00:00:00,7.09,4.12,1755
act_249_116,249,Consistent Trainer,2025-05-10 00:00:00,18.09,5.13,5572
act_249_117,249,Consistent Trainer,2025-05-11 00:00:00,1.19,4.42,315
act_249_118,249,Consistent Trainer,2025-05-12 00:00:00,7.8,4.89,2290
act_250_1,250,Boom-and-Bust,2025-01-12 00:00:00,9.99,9.99,5985
act_250_2,250,Boom-and-Bust,2025-01-13 00:00:00,8.07,8.07,3911
act_250_4,250,Boom-and-Bust,2025-01-15 00:00:00,8.71,8.71,4547
act_250_5,250,Boom-and-Bust,2025-01-16 00:00:00,11.79,11.79,8333
act_250_7,250,Boom-and-Bust,2025-01-18 00:00:00,6.76,6.76,2743
